id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
d7447,3,3,2,3,4,4,3,3,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3
x33ii,4,3,2,2,3,2,2,3,2,2,3,2,3,2,3,2,3,2,2,2,3,3,2
237v4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,4,3
q8ncc,3,3,3,3,3,3,3,3,4,3,2,3,3,2,3,3,3,3,3,3,3,4,3
i921a,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,3,3
o18s4,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3
116e1,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,3,2
qh89j,3,2,3,2,3,2,3,3,2,2,3,3,2,3,3,2,2,3,2,2,3,2,3
1j6x7,4,2,2,4,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,2,3,3,2
m88uq,2,4,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,4,2,2
wffi1,2,2,4,2,2,3,2,2,3,2,2,3,3,3,2,3,2,3,2,3,3,2,2
5apuc,4,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2
63386,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
026v1,2,3,3,2,2,3,3,2,3,3,1,3,3,2,3,3,3,2,3,3,2,3,3
53yxb,3,3,3,3,2,3,3,3,2,3,2,2,2,3,2,2,2,3,2,3,3,2,2
506xl,3,2,3,3,2,2,2,3,2,2,1,3,3,3,2,3,3,3,3,3,2,2,3
lk448,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,3,2,2,2,2
98vui,2,3,3,3,3,3,3,4,3,3,4,2,2,3,3,4,4,3,4,2,3,4,3
a4fdf,2,2,2,3,2,3,3,2,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3
i15o8,2,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3
h40d1,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,3,3,3
7s445,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,2,4,3,3
5ahc0,2,2,3,1,2,3,3,3,3,2,3,2,4,3,2,2,3,3,3,2,2,2,3
83bwj,2,3,3,2,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3
w4766,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3
971x8,4,3,2,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3
ommf4,2,3,3,3,4,5,4,4,2,3,3,4,3,4,4,4,3,4,3,3,3,4,3
f6776,2,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3
xc4au,3,3,4,2,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,2,2,2,2
eg6f1,3,2,2,3,4,3,3,3,3,4,3,2,2,3,3,3,3,3,2,2,3,3,3
13mm3,3,3,3,2,4,4,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3
36gk9,2,3,3,3,3,4,3,3,2,3,3,2,4,3,3,4,3,3,3,2,3,3,3
2c2h8,3,1,3,3,2,3,2,2,2,3,4,2,3,1,2,2,2,2,2,2,3,3,2
278ww,3,2,2,3,2,2,3,4,2,3,4,3,3,3,3,3,3,2,2,3,3,2,3
f58b4,2,3,2,3,2,2,3,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2
9m268,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3
as6r0,4,3,2,3,3,3,3,3,3,2,3,4,3,4,3,3,3,4,3,3,2,4,4
ld133,3,4,2,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3
y5l5m,1,2,3,2,3,2,2,3,3,2,3,3,2,3,3,3,2,1,3,2,3,3,2
7xfeo,4,3,3,3,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,3,3,3,3
x8661,3,3,3,3,3,3,3,2,3,3,3,4,3,2,2,3,2,3,3,3,3,2,3
2f72v,3,2,4,3,2,2,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3,2,2
x35m5,2,2,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2
29884,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,4,2,3,3,3,3,3,3
8uy4t,2,3,2,3,2,2,2,3,4,2,3,3,2,3,2,3,3,2,3,3,2,3,3
valdi,4,3,2,3,3,2,2,3,3,3,3,4,2,2,2,3,3,2,3,2,4,3,3
8e416,2,3,3,3,2,3,2,2,3,4,2,3,3,3,3,3,3,2,3,3,2,3,3
fd81y,3,3,4,3,3,3,3,3,4,3,3,3,3,2,3,3,2,4,3,3,3,3,3
3c104,3,3,4,2,3,3,3,3,3,3,3,3,3,4,3,2,3,4,3,3,3,4,4
f5672,4,4,3,3,3,3,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3
954t6,2,3,3,2,3,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2
g4xr4,2,3,2,2,3,3,2,2,2,3,3,3,1,3,4,2,3,2,3,2,3,2,3
psa47,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
gw284,2,3,3,2,2,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,2,3
7jgni,3,2,3,3,3,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2
14e77,3,2,2,3,2,2,3,2,3,3,2,3,2,3,3,2,3,2,3,2,2,2,2
3w08b,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2
u57er,3,2,2,3,2,3,3,3,2,3,3,4,3,2,3,2,3,3,2,3,3,3,2
82996,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,2,3,2,2
5hfww,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,2,3
4rpa0,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2
qby15,3,2,3,2,3,3,2,2,3,3,3,3,3,3,4,3,2,3,4,3,3,4,4
u7ji5,3,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,2,3,3,3,3,3,4
2a913,4,4,3,4,3,3,2,2,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3
46y13,3,2,3,2,2,3,3,3,2,3,4,3,3,3,2,3,3,3,3,3,3,2,2
13w7v,3,2,2,2,3,2,2,2,2,2,2,2,2,3,1,2,3,2,1,2,3,3,2
29hx4,2,3,3,3,3,3,3,3,4,3,3,3,2,3,4,4,3,3,4,3,2,3,3
0a6xc,3,3,3,2,3,3,2,2,3,2,1,2,2,3,3,2,2,2,2,2,2,3,3
pe04v,3,3,3,2,3,3,4,4,4,2,3,3,3,4,3,3,3,3,3,3,3,3,3
x86k6,2,2,3,2,2,2,2,3,3,2,3,2,2,3,3,2,3,3,2,3,2,2,3
uh124,2,3,2,3,2,3,3,2,3,2,2,4,2,3,2,3,2,2,3,3,2,3,3
4759v,4,2,3,3,2,2,3,2,3,3,3,3,3,2,2,2,3,3,2,2,3,2,2
k7i6p,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3
1n1v7,3,3,4,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,2,4,2
e7l2q,3,2,3,2,2,2,2,3,2,2,3,2,3,3,2,2,3,2,2,3,2,2,3
8161i,4,4,2,3,3,3,3,3,3,4,3,2,4,3,4,3,3,3,3,3,3,3,3
772ow,2,2,3,2,3,2,2,2,3,2,2,3,3,2,2,3,3,2,3,3,2,3,3
o0lj5,3,3,3,2,3,2,3,3,3,2,3,3,3,2,2,2,2,3,3,2,3,2,3
09f8u,2,3,4,3,2,2,2,2,3,2,3,3,3,3,2,2,2,3,2,2,3,3,3
sid9l,3,3,3,2,2,3,2,4,2,3,3,2,3,3,2,2,3,3,3,3,3,3,3
co5i1,4,3,2,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,3,3,3
4cqj6,2,2,3,2,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,1,2,1,2
2354t,2,2,3,3,3,3,3,2,3,3,2,3,4,2,3,2,3,2,3,3,3,3,3
7i316,3,3,3,2,3,3,4,3,3,3,4,3,3,2,3,3,4,3,2,3,2,2,3
q3bs0,2,3,4,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,3,2,3,3,3
ih7ey,3,3,2,3,3,3,2,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3
6j64i,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,2,4,3,2,2,2,2
d1oib,2,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2
kx2hw,2,3,4,3,3,2,3,3,4,2,3,3,2,2,2,3,2,3,3,2,2,3,3
jjxtn,2,2,3,2,3,2,3,2,2,3,3,2,3,2,3,4,3,3,2,3,2,2,3
r7u3u,3,3,2,2,2,2,2,3,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2
k374o,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3
j8326,2,3,3,3,3,3,2,3,2,3,3,3,4,3,3,3,3,3,3,3,3,2,2
sp983,3,3,2,3,3,3,4,3,2,2,3,3,4,3,3,4,3,3,3,3,3,2,2
knaj9,3,3,3,2,3,4,3,3,3,2,3,4,3,3,4,3,3,3,3,2,2,3,3
83crg,3,3,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,3
oi587,4,4,2,2,3,3,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3
us9yp,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,4,2,3,3,3,2,3,2
vibh8,3,2,3,3,3,2,3,3,3,3,3,3,2,1,2,2,2,2,2,3,3,2,3
98ea2,4,3,2,3,3,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3,3,3
7mp45,3,2,2,3,3,2,3,2,3,3,3,3,2,3,3,4,4,2,3,3,3,3,3
t2m27,2,2,3,2,3,3,3,3,3,2,2,2,2,3,4,3,3,3,3,2,3,2,3
4hgpe,3,3,3,3,3,2,2,3,3,3,3,2,3,4,2,2,3,3,3,3,4,3,3
29v52,3,3,4,2,3,2,3,2,3,3,2,3,3,3,4,2,3,3,2,3,2,2,3
ml92i,4,4,3,3,3,3,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,3
7o85l,3,3,2,3,2,2,3,3,2,2,3,3,2,3,2,3,3,3,3,2,3,1,3
67175,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,4,2,3,3,3,3,3,2
9g43d,2,3,3,2,3,3,2,2,2,4,2,2,3,2,3,3,3,3,2,2,2,2,3
e2b5j,2,2,3,2,2,3,3,2,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3
gc6ac,3,2,4,3,2,3,3,2,3,3,2,4,3,3,3,2,2,3,3,2,2,2,3
mnj6m,3,2,4,3,3,3,4,3,3,3,3,3,4,3,3,4,4,3,3,4,3,4,2
oresw,2,3,3,3,3,3,4,3,3,3,3,3,3,3,4,2,3,2,4,3,3,3,3
u712o,2,3,2,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,2,4,3,2,3
418ty,2,3,2,3,3,2,2,2,4,3,2,2,3,3,2,3,3,2,3,2,2,3,3
muks1,3,3,3,3,3,3,3,3,2,2,3,2,2,2,4,2,2,3,3,2,2,2,2
kkp7i,3,3,2,3,3,3,3,3,3,2,2,4,2,3,3,3,2,3,3,3,4,3,3
6155c,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,2,2,3,2,3,2,3,3
h7bg5,3,3,2,3,3,3,3,3,3,2,4,4,3,3,3,4,3,2,2,3,4,3,2
84445,3,4,2,3,3,3,3,3,3,3,2,3,3,3,3,2,4,2,3,3,3,4,4
24x5i,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
i37ei,4,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3
5waqv,2,2,3,3,3,2,2,3,2,2,4,3,3,2,2,2,3,2,3,3,3,2,2
645cn,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4
fd561,2,4,3,3,3,3,3,3,3,3,3,2,4,3,3,3,2,2,2,3,3,3,3
82588,2,3,2,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,4,3,3
58967,3,3,3,3,2,2,2,3,3,3,2,3,1,2,2,3,3,2,2,2,3,3,3
k1jq3,2,3,3,3,2,2,3,2,3,3,2,3,3,3,3,4,2,2,3,2,2,2,3
l32ji,3,4,2,3,3,3,3,2,3,2,2,2,3,3,4,3,4,4,3,3,3,2,3
4mc9d,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
mp132,3,2,2,2,4,3,3,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3
1a7ey,3,4,2,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,4,4,3,3
1oke7,3,4,3,4,3,3,2,3,4,3,3,3,3,3,4,3,3,2,3,4,3,3,4
rjjl7,3,3,3,4,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2
736rq,3,3,2,3,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,2,3,3,3
1nw86,2,2,3,3,3,2,2,2,3,3,2,2,3,3,3,2,3,2,3,3,4,4,3
5mxb5,3,4,2,3,3,3,2,4,3,3,3,4,3,3,3,4,4,3,3,4,4,3,4
l04sj,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,2,2
bao89,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,4,3,3,2
68s3c,4,4,2,3,4,3,3,4,4,2,4,3,3,3,4,3,4,3,4,3,3,3,4
5p2d5,3,3,3,4,4,4,3,3,3,3,2,3,4,3,3,3,3,2,3,4,3,3,4
mn5p3,4,3,2,3,4,3,3,3,3,3,4,3,3,3,3,3,4,4,3,2,2,4,3
44r04,2,2,2,3,3,3,3,2,3,2,3,3,2,3,3,4,2,4,2,2,2,2,3
f3yti,3,4,3,3,3,3,2,3,4,2,3,2,2,3,3,3,3,2,3,3,3,3,3
0426e,2,2,2,3,3,3,2,3,2,2,3,3,2,3,2,2,3,2,2,2,3,2,2
pvko7,3,3,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2
b90n7,3,2,3,3,3,3,2,3,2,1,3,3,2,3,3,3,2,3,3,4,3,3,2
v56xy,2,3,3,3,3,4,3,2,3,3,3,2,3,3,2,2,2,3,2,3,3,3,2
3y52w,3,3,3,3,3,3,2,3,3,4,4,3,2,3,3,3,3,2,3,3,3,3,2
i6922,2,3,3,2,2,3,2,2,3,3,2,2,3,3,3,2,2,3,3,1,2,3,3
5973p,3,3,3,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,3,3,3,2,2
7q6k1,3,3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3
mjb67,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3
t5emf,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,2
aetth,3,2,3,3,3,4,3,4,2,3,4,2,4,3,3,3,4,4,4,3,3,2,3
92646,3,3,2,4,4,3,3,3,2,4,2,3,3,4,2,3,3,3,3,4,3,3,3
sy483,3,2,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,3,2,2,3,3
m1k11,3,2,3,3,2,3,3,3,3,3,3,3,4,3,2,2,3,2,2,2,3,3,3
qc2s8,4,3,3,3,2,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,2,2,3
wj4x7,3,3,4,3,3,3,3,3,3,2,4,4,3,3,3,3,3,3,2,3,3,3,3
9llm4,3,2,3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,2,1,3,2,2,2
p7gjt,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3,3,3,2,3,3,2
9w2af,3,3,2,3,2,4,4,2,3,3,3,3,3,2,4,2,3,3,3,3,2,2,3
lkaf0,3,3,3,4,3,2,3,3,3,2,3,3,3,2,2,3,2,2,2,3,3,3,3
tteu1,3,3,3,3,3,3,2,4,3,2,3,2,4,2,2,2,3,3,3,2,3,2,3
spp6l,2,2,4,3,3,2,3,3,2,3,3,3,2,2,4,3,3,2,2,2,3,2,2
433wi,2,3,4,2,2,2,3,2,3,2,2,3,2,3,2,3,2,2,3,3,2,3,3
2yq4f,2,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3
0br37,2,2,3,2,2,3,3,2,2,3,2,2,2,3,3,3,2,2,2,2,2,3,2
l753y,3,2,3,2,3,2,3,3,2,3,3,2,3,3,4,2,3,3,2,2,3,2,2
btrpc,3,3,2,3,3,3,3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,3,3
wf95t,2,3,3,2,3,4,4,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3
lry82,4,2,3,3,2,3,2,3,2,2,3,2,3,3,3,3,3,4,2,3,3,2,2
x9e8v,2,2,2,3,3,3,2,2,1,3,3,2,3,3,3,3,2,3,3,3,2,3,2
8s991,3,2,3,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2
365o3,3,2,3,3,3,3,2,2,2,2,3,4,2,3,3,3,2,3,2,3,3,3,2
40ain,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3
5yb0v,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2
1rg89,3,3,3,4,3,3,3,4,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3
4rbaa,3,4,2,3,3,3,2,3,4,3,2,3,3,3,3,3,2,3,4,3,3,3,4
95k47,3,3,3,2,2,2,3,3,2,3,2,2,2,3,3,3,2,3,2,3,3,2,2
4at45,3,4,2,3,4,3,3,2,4,4,2,4,3,3,2,3,2,3,4,4,4,3,4
48g7i,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3
15ayh,3,3,2,5,4,3,3,2,3,3,4,3,3,4,3,3,3,4,3,4,3,3,3
c2kn5,2,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,3,2
x2i0d,3,2,3,3,3,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2
wx36t,3,2,2,3,2,2,2,3,1,3,3,3,2,2,2,2,2,2,2,2,2,3,2
f7623,3,3,4,3,2,2,3,2,3,3,2,2,2,2,2,3,2,2,3,1,3,2,3
4q87f,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,2,3,2,3,3,3,2
iw0x9,2,3,2,3,2,2,3,2,3,3,3,3,2,4,3,2,3,2,1,3,3,2,3
03k3k,2,2,3,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,2,2,2,2,3
ue7w2,3,3,3,2,2,3,2,2,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3
r3fr5,3,2,3,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,2,2,2,2
7x7vn,3,2,2,4,3,2,2,3,3,3,3,3,2,3,3,4,4,3,3,4,3,3,3
dkoo5,2,4,3,3,3,3,4,3,3,4,2,3,2,3,3,3,2,3,3,2,3,3,2
665q6,3,2,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,2,3,3,4,2,3
0xmlc,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3
7u8td,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3
58426,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,2,3,2,3,3,3,3,3
f72t5,3,4,3,3,3,3,2,3,4,2,3,3,3,4,3,2,4,3,3,3,4,3,3
c0n7k,2,3,2,3,3,3,3,3,4,3,4,2,3,3,3,3,2,4,3,2,3,3,4
4ey27,3,2,3,4,4,3,2,3,2,3,3,3,2,2,3,3,4,3,3,4,3,2,3
oh3yg,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,2
x4vvx,2,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3
6v3sc,3,3,3,2,2,2,3,2,4,3,2,2,2,3,2,3,2,2,4,2,3,3,4
lcglv,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,1,2,3,2,3,2,3,2
ply76,3,3,2,3,4,4,3,3,2,2,3,4,4,3,3,3,3,3,3,3,4,3,3
17551,2,4,3,3,3,3,2,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3
97h36,3,3,2,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,2,4,3,3,3
n88m3,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,3,3,4,2,3
36j2q,2,3,2,2,3,3,3,3,4,3,3,3,3,2,3,3,2,3,2,2,3,3,3
7ligh,4,3,2,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,2,3
22de7,3,2,3,3,3,3,2,3,3,4,3,2,3,3,3,2,3,2,3,3,3,3,3
br2ys,4,3,3,2,3,3,3,2,3,2,2,3,2,3,2,2,2,3,3,3,3,2,3
43d78,4,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3
28n8h,3,3,3,3,3,2,3,2,3,2,2,2,3,2,4,3,2,3,3,3,3,4,3
41268,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,2,3,2,2,2,3,3
kj5g2,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,2,3,3,3,3,4
xx6j6,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,2,3,4,3
b13j1,2,2,4,2,2,2,2,1,3,3,1,1,2,3,2,3,2,2,2,2,2,2,2
q8781,2,2,2,2,2,2,1,2,2,3,3,2,2,3,2,3,2,2,2,3,3,2,2
pv9cj,3,3,3,3,4,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,4,3
4mvfc,2,3,3,3,4,4,4,2,3,3,3,3,3,4,3,3,2,4,4,3,3,3,4
qn76s,3,3,2,3,3,3,3,2,3,2,3,2,3,3,3,2,3,4,3,3,2,3,3
6502e,3,3,2,3,3,3,3,2,3,3,3,2,3,4,3,3,2,3,3,3,3,2,4
wrhkg,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3
4786x,3,2,3,3,3,3,3,2,2,2,2,2,4,3,3,3,2,3,3,3,3,2,3
j8kp0,2,2,3,2,2,2,2,2,3,3,3,4,2,3,2,3,3,3,3,3,2,2,3
77h87,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3
k572p,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
vtms3,2,3,2,4,3,3,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,4
p8yrc,3,3,2,3,3,2,3,2,2,3,3,3,2,3,3,3,3,2,3,4,2,3,2
2rh5x,3,2,3,3,3,2,3,2,3,3,3,4,2,2,2,3,3,2,3,2,2,3,3
lt0lf,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3
md33h,2,2,3,2,2,2,2,2,4,1,3,2,3,2,3,2,2,3,3,2,3,2,3
1671i,1,3,3,3,2,2,2,2,3,3,4,3,2,2,2,3,4,2,3,3,3,3,3
8i032,3,4,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
95010,2,3,3,3,2,3,2,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3
3e859,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4
867s7,2,3,4,2,2,3,3,2,2,3,2,2,3,3,2,2,3,2,2,2,2,3,2
9wl6l,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,3,3,2,3,3,2
e1h36,2,3,3,3,2,3,4,2,3,3,2,3,2,3,3,2,3,3,2,2,3,3,3
wjm2s,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3
e4o24,2,2,2,3,2,2,3,3,2,3,2,4,2,2,2,3,3,3,2,3,3,3,3
uc3r6,3,3,3,3,4,3,4,3,3,3,2,3,3,4,3,2,3,3,3,3,3,3,4
u38y5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
s2ake,3,2,3,3,3,2,2,2,3,2,3,4,2,2,2,2,3,2,3,3,3,3,3
he16m,4,3,2,3,2,2,2,2,3,3,2,2,3,3,3,4,3,3,2,2,3,2,2
do3d8,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,3,4
e5jm6,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,4,3,3,3,2,2,3,3
32h5p,3,2,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3
cld71,3,3,4,2,3,3,2,3,3,2,3,3,2,3,3,3,2,4,3,3,2,3,2
287d2,3,3,3,4,3,2,2,3,3,3,4,3,3,3,3,3,4,4,2,3,4,3,3
h1l09,4,2,2,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,4,4,3,2
633p8,3,4,3,2,2,3,3,2,3,2,3,2,2,2,2,4,2,2,2,3,2,3,3
x64yq,2,4,2,3,3,3,3,3,4,3,3,3,2,2,2,2,3,2,4,3,3,3,4
2t417,3,2,2,3,3,3,3,3,2,4,2,3,3,4,3,2,3,3,3,2,3,3,2
pfg2y,2,3,3,3,3,4,4,4,3,4,4,3,3,3,4,3,4,4,3,3,2,4,3
4jebs,3,3,3,3,2,2,2,3,2,2,3,2,3,2,3,2,3,2,2,3,3,3,2
71i14,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3
699s8,3,3,2,3,3,4,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3
63mm0,2,3,2,4,2,2,3,2,3,3,3,2,3,2,3,3,2,2,2,3,3,2,3
p4i6u,3,2,2,4,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,4
50k6g,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,2,3,3,3,3,3
8rlw5,3,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3
9133k,2,2,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,3
222f1,3,3,2,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3
1ukj5,4,3,3,3,3,3,3,2,2,3,3,4,2,3,2,3,2,2,2,3,3,2,2
19iua,3,2,4,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2
a0jdg,2,2,2,4,2,2,3,2,3,2,3,2,2,2,3,3,3,2,2,3,3,2,3
a6dt6,3,4,3,3,4,4,3,3,3,3,3,4,4,4,3,4,3,3,3,2,3,3,4
lkd63,3,2,3,2,3,3,3,2,2,3,2,3,3,3,3,2,2,2,3,2,1,3,2
xrw78,2,3,4,2,2,2,3,3,3,3,3,2,2,3,2,1,3,2,3,2,3,3,2
